"n","j","k","m","theta","replication","index_form","index"
100,3,3,5,0.1,66,"mixed",1.29215708767919
100,3,3,5,0.1,66,"mixed_population",1.29183515767168
100,3,3,5,0.1,67,"multinomial",1.2376365772153
100,3,3,5,0.1,67,"mixed",1.22553777858936
100,3,3,5,0.1,67,"mixed_population",1.2255377782345
100,3,3,5,0.1,68,"multinomial",1.3244805591961
100,3,3,5,0.1,68,"mixed",1.32052457266222
100,3,3,5,0.1,68,"mixed_population",1.3205245726703
100,3,3,5,0.1,69,"multinomial",1.15640281632266
100,3,3,5,0.1,69,"mixed",1.1522025889476
100,3,3,5,0.1,69,"mixed_population",1.15220259175261
100,3,3,5,0.1,70,"multinomial",1.24650281017299
100,3,3,5,0.1,70,"mixed",1.241200161736
100,3,3,5,0.1,70,"mixed_population",1.24119936441747
100,3,3,5,0.1,71,"multinomial",1.36145900754673
100,3,3,5,0.1,71,"mixed",1.34883865708376
100,3,3,5,0.1,71,"mixed_population",1.3488416051926
100,3,3,5,0.1,72,"multinomial",1.26218380940147
100,3,3,5,0.1,72,"mixed",1.26075081384155
100,3,3,5,0.1,72,"mixed_population",1.2607507841631
100,3,3,5,0.1,73,"multinomial",1.21069945479654
100,3,3,5,0.1,73,"mixed",1.20131404309865
100,3,3,5,0.1,73,"mixed_population",1.20131404375367
100,3,3,5,0.1,74,"multinomial",1.28737536787851
100,3,3,5,0.1,74,"mixed",1.27894249440816
100,3,3,5,0.1,74,"mixed_population",1.27894268635456
100,3,3,5,0.1,75,"multinomial",1.24079609416531
100,3,3,5,0.1,75,"mixed",1.24097319805111
100,3,3,5,0.1,75,"mixed_population",1.24097357379385
100,3,3,5,0.1,76,"multinomial",1.30683883273169
100,3,3,5,0.1,76,"mixed",1.30064761401439
100,3,3,5,0.1,76,"mixed_population",1.30064765302277
100,3,3,5,0.1,77,"multinomial",1.13542803085189
100,3,3,5,0.1,77,"mixed",1.13301864904195
100,3,3,5,0.1,77,"mixed_population",1.13301880548024
100,3,3,5,0.1,78,"multinomial",1.44657855113797
100,3,3,5,0.1,78,"mixed",1.43469564126441
100,3,3,5,0.1,78,"mixed_population",1.43469555957359
100,3,3,5,0.1,79,"multinomial",1.33281089821377
100,3,3,5,0.1,79,"mixed",1.31658469148542
100,3,3,5,0.1,79,"mixed_population",1.31598921476906
100,3,3,5,0.1,80,"multinomial",1.262190169765
100,3,3,5,0.1,80,"mixed",1.25029159911975
100,3,3,5,0.1,80,"mixed_population",1.25029161237339
100,3,3,5,0.1,81,"multinomial",1.32324324586893
100,3,3,5,0.1,81,"mixed",1.31680944508035
100,3,3,5,0.1,81,"mixed_population",1.3168100071109
100,3,3,5,0.1,82,"multinomial",1.24260759789129
100,3,3,5,0.1,82,"mixed",1.24129235394033
100,3,3,5,0.1,82,"mixed_population",1.24129236683789
100,3,3,5,0.1,83,"multinomial",1.12229445772969
100,3,3,5,0.1,83,"mixed",1.11873143614787
100,3,3,5,0.1,83,"mixed_population",1.1187314344467
100,3,3,5,0.1,84,"multinomial",1.35732979385023
100,3,3,5,0.1,84,"mixed",1.34917070412161
100,3,3,5,0.1,84,"mixed_population",1.34917070436028
100,3,3,5,0.1,85,"multinomial",1.19579283749889
100,3,3,5,0.1,85,"mixed",1.18875978082844
100,3,3,5,0.1,85,"mixed_population",1.18875985292921
100,3,3,5,0.1,86,"multinomial",1.20642609281063
100,3,3,5,0.1,86,"mixed",1.20421315986962
100,3,3,5,0.1,86,"mixed_population",1.20421315885812
100,3,3,5,0.1,87,"multinomial",1.27773696251134
100,3,3,5,0.1,87,"mixed",1.27326733378549
100,3,3,5,0.1,87,"mixed_population",1.27326731853116
100,3,3,5,0.1,88,"multinomial",1.29360268736991
100,3,3,5,0.1,88,"mixed",1.29131220222909
100,3,3,5,0.1,88,"mixed_population",1.29131218380321
100,3,3,5,0.1,89,"multinomial",1.22716452879649
100,3,3,5,0.1,89,"mixed",1.22411849591517
100,3,3,5,0.1,89,"mixed_population",1.22411816447932
100,3,3,5,0.1,90,"multinomial",1.24203505660152
100,3,3,5,0.1,90,"mixed",1.24055657602118
100,3,3,5,0.1,90,"mixed_population",1.24055648620691
100,3,3,5,0.1,91,"multinomial",1.08499012196198
100,3,3,5,0.1,91,"mixed",1.08339503946539
100,3,3,5,0.1,91,"mixed_population",1.08339503183861
100,3,3,5,0.1,92,"multinomial",1.26543889514767
100,3,3,5,0.1,92,"mixed",1.25576647152714
100,3,3,5,0.1,92,"mixed_population",1.25576647996489
100,3,3,5,0.1,93,"multinomial",1.31472550493399
100,3,3,5,0.1,93,"mixed",1.30848376941601
100,3,3,5,0.1,93,"mixed_population",1.30848376574487
100,3,3,5,0.1,94,"multinomial",1.1474384755588
100,3,3,5,0.1,94,"mixed",1.14709839752146
100,3,3,5,0.1,94,"mixed_population",1.14709842397379
100,3,3,5,0.1,95,"multinomial",1.3263466051545
100,3,3,5,0.1,95,"mixed",1.32613623426744
100,3,3,5,0.1,95,"mixed_population",1.32608843683091
100,3,3,5,0.1,96,"multinomial",1.40130246569212
100,3,3,5,0.1,96,"mixed",1.39540350923549
100,3,3,5,0.1,96,"mixed_population",1.39540329299414
100,3,3,5,0.1,97,"multinomial",1.23219225926107
100,3,3,5,0.1,97,"mixed",1.22619769415145
100,3,3,5,0.1,97,"mixed_population",1.2261975499803
100,3,3,5,0.1,98,"multinomial",1.32970097133967
100,3,3,5,0.1,98,"mixed",1.32566544067396
100,3,3,5,0.1,98,"mixed_population",1.32566569564023
100,3,3,5,0.1,99,"multinomial",1.22709288272767
100,3,3,5,0.1,99,"mixed",1.21890827973381
100,3,3,5,0.1,99,"mixed_population",1.21890828644767
100,3,3,5,0.1,100,"multinomial",1.24615801377399
100,3,3,5,0.1,100,"mixed",1.24430786554406
100,3,3,5,0.1,100,"mixed_population",1.24430779991508
100,3,3,5,1,1,"multinomial",1.63988984159568
100,3,3,5,1,1,"mixed",1.62375405946645
100,3,3,5,1,1,"mixed_population",1.62142341260293
100,3,3,5,1,2,"multinomial",1.43787667141849
100,3,3,5,1,2,"mixed",1.43266328487146
100,3,3,5,1,2,"mixed_population",1.43266327982506
100,3,3,5,1,3,"multinomial",1.54546192713927
100,3,3,5,1,3,"mixed",1.53210460109415
100,3,3,5,1,3,"mixed_population",1.53052020755259
100,3,3,5,1,4,"multinomial",1.46810587464688
100,3,3,5,1,4,"mixed",1.47438440417819
100,3,3,5,1,4,"mixed_population",1.46274692083258
100,3,3,5,1,5,"multinomial",1.54655093525872
100,3,3,5,1,5,"mixed",1.54196604013807
100,3,3,5,1,5,"mixed_population",1.54196591859227
100,3,3,5,1,6,"multinomial",1.64881589892491
100,3,3,5,1,6,"mixed",1.64371702126717
100,3,3,5,1,6,"mixed_population",1.64371704080091
100,3,3,5,1,7,"multinomial",1.67586746090806
100,3,3,5,1,7,"mixed",1.68338789894001
100,3,3,5,1,7,"mixed_population",1.67106697259064
100,3,3,5,1,8,"multinomial",1.57768849505708
100,3,3,5,1,8,"mixed",1.57954988887586
100,3,3,5,1,8,"mixed_population",1.57738002657548
100,3,3,5,1,9,"multinomial",1.46954176095553
100,3,3,5,1,9,"mixed",1.46354324490177
100,3,3,5,1,9,"mixed_population",1.46354324583346
100,3,3,5,1,10,"multinomial",1.43570140741867
100,3,3,5,1,10,"mixed",1.42100882659877
100,3,3,5,1,10,"mixed_population",1.42100738888193
100,3,3,5,1,11,"multinomial",1.47587919699629
100,3,3,5,1,11,"mixed",1.47443577921754
100,3,3,5,1,11,"mixed_population",1.47443578863009
100,3,3,5,1,12,"multinomial",1.37389699881344
100,3,3,5,1,12,"mixed",1.35081435898692
100,3,3,5,1,12,"mixed_population",1.35081422250249
100,3,3,5,1,13,"multinomial",1.58797263097811
100,3,3,5,1,13,"mixed",1.58047699800666
100,3,3,5,1,13,"mixed_population",1.57548851373685
100,3,3,5,1,14,"multinomial",1.38531189864873
100,3,3,5,1,14,"mixed",1.37839313664038
100,3,3,5,1,14,"mixed_population",1.37839310766878
100,3,3,5,1,15,"multinomial",1.57109838286225
100,3,3,5,1,15,"mixed",1.55604927863247
100,3,3,5,1,15,"mixed_population",1.55333619440552
100,3,3,5,1,16,"multinomial",1.46744206784029
100,3,3,5,1,16,"mixed",1.47822491480873
100,3,3,5,1,16,"mixed_population",1.46580762078733
100,3,3,5,1,17,"multinomial",1.58103534924467
100,3,3,5,1,17,"mixed",1.56477071972231
100,3,3,5,1,17,"mixed_population",1.56425106204653
100,3,3,5,1,18,"multinomial",1.52499498753832
100,3,3,5,1,18,"mixed",1.52033340577923
100,3,3,5,1,18,"mixed_population",1.51773124655739
100,3,3,5,1,19,"multinomial",1.5317747638643
100,3,3,5,1,19,"mixed",1.52381870772009
100,3,3,5,1,19,"mixed_population",1.52051931503782
100,3,3,5,1,20,"multinomial",1.48439047213948
100,3,3,5,1,20,"mixed",1.48513879543467
100,3,3,5,1,20,"mixed_population",1.48410483893392
100,3,3,5,1,21,"multinomial",1.35161029971145
100,3,3,5,1,21,"mixed",1.35023183395259
100,3,3,5,1,21,"mixed_population",1.34806166038602
100,3,3,5,1,22,"multinomial",1.47742011954698
100,3,3,5,1,22,"mixed",1.47431495866943
100,3,3,5,1,22,"mixed_population",1.4718817532548
100,3,3,5,1,23,"multinomial",1.66901186605147
100,3,3,5,1,23,"mixed",1.6645959117979
100,3,3,5,1,23,"mixed_population",1.6621643980068
100,3,3,5,1,24,"multinomial",1.47110997184684
100,3,3,5,1,24,"mixed",1.46562882275515
100,3,3,5,1,24,"mixed_population",1.46562636302238
100,3,3,5,1,25,"multinomial",1.58385995185117
100,3,3,5,1,25,"mixed",1.58935968843325
100,3,3,5,1,25,"mixed_population",1.57875967659658
100,3,3,5,1,26,"multinomial",1.53071603592697
100,3,3,5,1,26,"mixed",1.534093236841
100,3,3,5,1,26,"mixed_population",1.53162478271637
100,3,3,5,1,27,"multinomial",1.546442653239
100,3,3,5,1,27,"mixed",1.54001888061044
100,3,3,5,1,27,"mixed_population",1.53666981300022
100,3,3,5,1,28,"multinomial",1.44392797083826
100,3,3,5,1,28,"mixed",1.44105444136375
100,3,3,5,1,28,"mixed_population",1.44105426056002
100,3,3,5,1,29,"multinomial",1.45788620516427
100,3,3,5,1,29,"mixed",1.4543387306207
100,3,3,5,1,29,"mixed_population",1.45354130322176
100,3,3,5,1,30,"multinomial",1.49277207748397
100,3,3,5,1,30,"mixed",1.4982471527264
100,3,3,5,1,30,"mixed_population",1.49237853457344
100,3,3,5,1,31,"multinomial",1.6172974403673
100,3,3,5,1,31,"mixed",1.60153640125064
100,3,3,5,1,31,"mixed_population",1.60035894750887
100,3,3,5,1,32,"multinomial",1.56157653002906
100,3,3,5,1,32,"mixed",1.55677605289247
100,3,3,5,1,32,"mixed_population",1.55677612688856
100,3,3,5,1,33,"multinomial",1.56352840129259
100,3,3,5,1,33,"mixed",1.56517489779534
100,3,3,5,1,33,"mixed_population",1.56346036816324
100,3,3,5,1,34,"multinomial",1.6044577627095
100,3,3,5,1,34,"mixed",1.59760047468268
100,3,3,5,1,34,"mixed_population",1.59760058261824
100,3,3,5,1,35,"multinomial",1.43903458022168
100,3,3,5,1,35,"mixed",1.43264956432196
100,3,3,5,1,35,"mixed_population",1.43264962049651
100,3,3,5,1,36,"multinomial",1.59621502171088
100,3,3,5,1,36,"mixed",1.59092988425938
100,3,3,5,1,36,"mixed_population",1.58789646373127
100,3,3,5,1,37,"multinomial",1.52138396985709
100,3,3,5,1,37,"mixed",1.51231040909598
100,3,3,5,1,37,"mixed_population",1.51231019244578
100,3,3,5,1,38,"multinomial",1.47564477193101
100,3,3,5,1,38,"mixed",1.46551849916696
100,3,3,5,1,38,"mixed_population",1.46303054117618
100,3,3,5,1,39,"multinomial",1.91028202603567
100,3,3,5,1,39,"mixed",1.95729287474386
100,3,3,5,1,39,"mixed_population",1.89884895894435
100,3,3,5,1,40,"multinomial",1.63868865320536
100,3,3,5,1,40,"mixed",1.63247085901375
100,3,3,5,1,40,"mixed_population",1.63247159403172
100,3,3,5,1,41,"multinomial",1.49057029869443
100,3,3,5,1,41,"mixed",1.48133053647274
100,3,3,5,1,41,"mixed_population",1.4805049601635
100,3,3,5,1,42,"multinomial",1.51933057810599
100,3,3,5,1,42,"mixed",1.51813985056927
100,3,3,5,1,42,"mixed_population",1.51507585993245
100,3,3,5,1,43,"multinomial",1.4881922781083
100,3,3,5,1,43,"mixed",1.47816959199494
100,3,3,5,1,43,"mixed_population",1.47817095619021
100,3,3,5,1,44,"multinomial",1.60819470618558
100,3,3,5,1,44,"mixed",1.60143566814327
100,3,3,5,1,44,"mixed_population",1.59162583574251
100,3,3,5,1,45,"multinomial",1.5604729561855
100,3,3,5,1,45,"mixed",1.55624570869054
100,3,3,5,1,45,"mixed_population",1.5541183278592
100,3,3,5,1,46,"multinomial",1.49513616035577
100,3,3,5,1,46,"mixed",1.49366905546102
100,3,3,5,1,46,"mixed_population",1.49366921206386
100,3,3,5,1,47,"multinomial",1.46648603521549
100,3,3,5,1,47,"mixed",1.46030996379043
100,3,3,5,1,47,"mixed_population",1.46030996391404
100,3,3,5,1,48,"multinomial",1.669326394891
100,3,3,5,1,48,"mixed",1.65393891304115
100,3,3,5,1,48,"mixed_population",1.6511926192809
100,3,3,5,1,49,"multinomial",1.65159561520453
100,3,3,5,1,49,"mixed",1.67031365518261
100,3,3,5,1,49,"mixed_population",1.65259009762959
100,3,3,5,1,50,"multinomial",1.68343221353682
100,3,3,5,1,50,"mixed",1.67738981389899
100,3,3,5,1,50,"mixed_population",1.6741162775225
100,3,3,5,1,51,"multinomial",1.45295573368697
100,3,3,5,1,51,"mixed",1.44485595037496
100,3,3,5,1,51,"mixed_population",1.44485587425974
100,3,3,5,1,52,"multinomial",1.59083358441877
100,3,3,5,1,52,"mixed",1.58999211985844
100,3,3,5,1,52,"mixed_population",1.58999211973218
100,3,3,5,1,53,"multinomial",1.52708139786414
100,3,3,5,1,53,"mixed",1.52190671800773
100,3,3,5,1,53,"mixed_population",1.52190360254828
100,3,3,5,1,54,"multinomial",1.59788491017125
100,3,3,5,1,54,"mixed",1.5831904728427
100,3,3,5,1,54,"mixed_population",1.58029384174327
100,3,3,5,1,55,"multinomial",1.59193045493151
100,3,3,5,1,55,"mixed",1.58770029977152
100,3,3,5,1,55,"mixed_population",1.58770031186515
100,3,3,5,1,56,"multinomial",1.69756660978182
100,3,3,5,1,56,"mixed",1.70575253394072
100,3,3,5,1,56,"mixed_population",1.69140677201817
100,3,3,5,1,57,"multinomial",1.43759222753905
100,3,3,5,1,57,"mixed",1.43414430500257
100,3,3,5,1,57,"mixed_population",1.42986222829292
100,3,3,5,1,58,"multinomial",1.61816022552151
100,3,3,5,1,58,"mixed",1.62364930832869
100,3,3,5,1,58,"mixed_population",1.61648140359628
100,3,3,5,1,59,"multinomial",1.52820007150388
100,3,3,5,1,59,"mixed",1.51140121308743
100,3,3,5,1,59,"mixed_population",1.51140122136545
100,3,3,5,1,60,"multinomial",1.47182459138773
100,3,3,5,1,60,"mixed",1.463852058365
100,3,3,5,1,60,"mixed_population",1.46116252832735
100,3,3,5,1,61,"multinomial",1.32484119368893
100,3,3,5,1,61,"mixed",1.31333737236992
100,3,3,5,1,61,"mixed_population",1.31303884022067
100,3,3,5,1,62,"multinomial",1.52860136545143
100,3,3,5,1,62,"mixed",1.5275045310699
100,3,3,5,1,62,"mixed_population",1.52401260871514
100,3,3,5,1,63,"multinomial",1.64715293790583
100,3,3,5,1,63,"mixed",1.64517573480407
100,3,3,5,1,63,"mixed_population",1.63665111490978
100,3,3,5,1,64,"multinomial",1.53735769184372
100,3,3,5,1,64,"mixed",1.5447182064197
100,3,3,5,1,64,"mixed_population",1.53871994804918
100,3,3,5,1,65,"multinomial",1.47732563287927
100,3,3,5,1,65,"mixed",1.47701691432596
100,3,3,5,1,65,"mixed_population",1.47396847231047
100,3,3,5,1,66,"multinomial",1.55636642506775
100,3,3,5,1,66,"mixed",1.54990048345175
100,3,3,5,1,66,"mixed_population",1.54989896918558
100,3,3,5,1,67,"multinomial",1.45970246049932
100,3,3,5,1,67,"mixed",1.45742127642071
100,3,3,5,1,67,"mixed_population",1.45587243862472
100,3,3,5,1,68,"multinomial",1.51126497213558
100,3,3,5,1,68,"mixed",1.49292806446216
100,3,3,5,1,68,"mixed_population",1.49292805878309
100,3,3,5,1,69,"multinomial",1.59686355000357
100,3,3,5,1,69,"mixed",1.59065684393971
100,3,3,5,1,69,"mixed_population",1.59018183082044
100,3,3,5,1,70,"multinomial",1.58628741779056
100,3,3,5,1,70,"mixed",1.57279068366693
100,3,3,5,1,70,"mixed_population",1.56878442722716
100,3,3,5,1,71,"multinomial",1.52120686112666
100,3,3,5,1,71,"mixed",1.51928433644404
100,3,3,5,1,71,"mixed_population",1.51718363630929
100,3,3,5,1,72,"multinomial",1.37120915019798
100,3,3,5,1,72,"mixed",1.36929099950356
100,3,3,5,1,72,"mixed_population",1.36929100302843
100,3,3,5,1,73,"multinomial",1.43692681033106
100,3,3,5,1,73,"mixed",1.43362680735528
100,3,3,5,1,73,"mixed_population",1.43362680664031
100,3,3,5,1,74,"multinomial",1.54927759458773
100,3,3,5,1,74,"mixed",1.54907476793446
100,3,3,5,1,74,"mixed_population",1.54694115278745
100,3,3,5,1,75,"multinomial",1.60570305454769
100,3,3,5,1,75,"mixed",1.59748520560848
100,3,3,5,1,75,"mixed_population",1.597485178731
100,3,3,5,1,76,"multinomial",1.55916904589026
100,3,3,5,1,76,"mixed",1.55232709347509
100,3,3,5,1,76,"mixed_population",1.55232709513094
100,3,3,5,1,77,"multinomial",1.28862300498038
100,3,3,5,1,77,"mixed",1.28223383006223
100,3,3,5,1,77,"mixed_population",1.28049274353097
100,3,3,5,1,78,"multinomial",1.50725841060273
100,3,3,5,1,78,"mixed",1.4958367192935
100,3,3,5,1,78,"mixed_population",1.49583671431021
100,3,3,5,1,79,"multinomial",1.486137210547
100,3,3,5,1,79,"mixed",1.48309277645406
100,3,3,5,1,79,"mixed_population",1.47898642171178
100,3,3,5,1,80,"multinomial",1.41980643900995
100,3,3,5,1,80,"mixed",1.41215542316314
100,3,3,5,1,80,"mixed_population",1.41215516580195
100,3,3,5,1,81,"multinomial",1.58371186045814
100,3,3,5,1,81,"mixed",1.58024198011675
100,3,3,5,1,81,"mixed_population",1.57979834132263
100,3,3,5,1,82,"multinomial",1.63023731681603
100,3,3,5,1,82,"mixed",1.63383602066068
100,3,3,5,1,82,"mixed_population",1.6177489849916
100,3,3,5,1,83,"multinomial",1.55243083575154
100,3,3,5,1,83,"mixed",1.55884671377586
100,3,3,5,1,83,"mixed_population",1.54938472853957
100,3,3,5,1,84,"multinomial",1.49614242875055
100,3,3,5,1,84,"mixed",1.48635745510474
100,3,3,5,1,84,"mixed_population",1.48417994718477
100,3,3,5,1,85,"multinomial",1.62973912539545
100,3,3,5,1,85,"mixed",1.64023708652203
100,3,3,5,1,85,"mixed_population",1.62485199626604
100,3,3,5,1,86,"multinomial",1.60939688689208
100,3,3,5,1,86,"mixed",1.59541700199138
100,3,3,5,1,86,"mixed_population",1.59399332300793
100,3,3,5,1,87,"multinomial",1.48252714598322
100,3,3,5,1,87,"mixed",1.47959503720874
100,3,3,5,1,87,"mixed_population",1.47959504006972
100,3,3,5,1,88,"multinomial",1.58335471577336
100,3,3,5,1,88,"mixed",1.58651281713422
100,3,3,5,1,88,"mixed_population",1.58002437428152
100,3,3,5,1,89,"multinomial",1.60983464634286
100,3,3,5,1,89,"mixed",1.59733274452037
100,3,3,5,1,89,"mixed_population",1.59547930340011
100,3,3,5,1,90,"multinomial",1.42089881737166
100,3,3,5,1,90,"mixed",1.41715348599447
100,3,3,5,1,90,"mixed_population",1.41715347661565
100,3,3,5,1,91,"multinomial",1.53992854590347
100,3,3,5,1,91,"mixed",1.53455081519615
100,3,3,5,1,91,"mixed_population",1.53426958347916
100,3,3,5,1,92,"multinomial",1.53814069637982
100,3,3,5,1,92,"mixed",1.54132402971811
100,3,3,5,1,92,"mixed_population",1.53368389494974
100,3,3,5,1,93,"multinomial",1.43436437076065
100,3,3,5,1,93,"mixed",1.41931231346315
100,3,3,5,1,93,"mixed_population",1.41741366484187
100,3,3,5,1,94,"multinomial",1.60379459672714
100,3,3,5,1,94,"mixed",1.60245370033465
100,3,3,5,1,94,"mixed_population",1.59878105785296
100,3,3,5,1,95,"multinomial",1.59272906392205
100,3,3,5,1,95,"mixed",1.58535654096179
100,3,3,5,1,95,"mixed_population",1.58405792874675
100,3,3,5,1,96,"multinomial",1.42717033595841
100,3,3,5,1,96,"mixed",1.41563042970812
100,3,3,5,1,96,"mixed_population",1.41478793385302
100,3,3,5,1,97,"multinomial",1.53550506941021
100,3,3,5,1,97,"mixed",1.52850607385571
100,3,3,5,1,97,"mixed_population",1.52752030098675
100,3,3,5,1,98,"multinomial",1.47994007047249
100,3,3,5,1,98,"mixed",1.47032899309564
100,3,3,5,1,98,"mixed_population",1.47032904619132
100,3,3,5,1,99,"multinomial",1.45554631071
100,3,3,5,1,99,"mixed",1.45277242973892
100,3,3,5,1,99,"mixed_population",1.45138178760214
100,3,3,5,1,100,"multinomial",1.48130682390191
100,3,3,5,1,100,"mixed",1.47756428103395
100,3,3,5,1,100,"mixed_population",1.47600065960869
100,3,3,5,10,1,"multinomial",3.0603901247877
100,3,3,5,10,1,"mixed",3.57380382788536
100,3,3,5,10,1,"mixed_population",3.05433034684938
100,3,3,5,10,2,"multinomial",2.99822475918892
100,3,3,5,10,2,"mixed",3.33915336418981
100,3,3,5,10,2,"mixed_population",2.98853016556868
100,3,3,5,10,3,"multinomial",3.06231399796513
100,3,3,5,10,3,"mixed",3.53524901011126
100,3,3,5,10,3,"mixed_population",3.0322780824775
100,3,3,5,10,4,"multinomial",2.98972981201699
100,3,3,5,10,4,"mixed",3.36699752868192
100,3,3,5,10,4,"mixed_population",2.96556269032172
100,3,3,5,10,5,"multinomial",3.10296159973473
100,3,3,5,10,5,"mixed",3.53762558444968
100,3,3,5,10,5,"mixed_population",3.07151832747585
100,3,3,5,10,6,"multinomial",2.9928280225721
100,3,3,5,10,6,"mixed",3.34777519363452
100,3,3,5,10,6,"mixed_population",2.94272047927913
100,3,3,5,10,7,"multinomial",2.99603702286138
100,3,3,5,10,7,"mixed",3.33846932457161
100,3,3,5,10,7,"mixed_population",3.01836354751986
100,3,3,5,10,8,"multinomial",3.03362898009136
100,3,3,5,10,8,"mixed",3.66317048647175
100,3,3,5,10,8,"mixed_population",3.00257126479064
100,3,3,5,10,9,"multinomial",3.01600601120133
100,3,3,5,10,9,"mixed",3.55855561640354
100,3,3,5,10,9,"mixed_population",3.02411740571461
100,3,3,5,10,10,"multinomial",2.93519073838933
100,3,3,5,10,10,"mixed",3.4846875568216
100,3,3,5,10,10,"mixed_population",2.9143674177359
100,3,3,5,10,11,"multinomial",2.94967012124607
100,3,3,5,10,11,"mixed",3.56309092677491
100,3,3,5,10,11,"mixed_population",2.93773116846083
100,3,3,5,10,12,"multinomial",2.90820000502143
100,3,3,5,10,12,"mixed",3.41199162348408
100,3,3,5,10,12,"mixed_population",2.85884354798624
100,3,3,5,10,13,"multinomial",2.96882267850204
100,3,3,5,10,13,"mixed",3.63451561828315
100,3,3,5,10,13,"mixed_population",2.95823276043832
100,3,3,5,10,14,"multinomial",2.99017921455093
100,3,3,5,10,14,"mixed",3.50904437337225
100,3,3,5,10,14,"mixed_population",2.97471878123781
100,3,3,5,10,15,"multinomial",2.93372774548042
100,3,3,5,10,15,"mixed",3.49159763140763
100,3,3,5,10,15,"mixed_population",2.93167695967613
100,3,3,5,10,16,"multinomial",3.16501371294224
100,3,3,5,10,16,"mixed",3.64367692850254
100,3,3,5,10,16,"mixed_population",3.16392727356391
100,3,3,5,10,17,"multinomial",2.94270400914399
100,3,3,5,10,17,"mixed",3.43613757337825
100,3,3,5,10,17,"mixed_population",2.9432894669859
100,3,3,5,10,18,"multinomial",2.98384259327196
100,3,3,5,10,18,"mixed",3.39911484655161
100,3,3,5,10,18,"mixed_population",2.92655665290599
100,3,3,5,10,19,"multinomial",3.048966364275
